pmid,title,pubmed_url
24581734,Neural activation during response inhibition in adult Attention-Deficit/Hyperactivity Disorder: Preliminary findings on the effects of medication and symptom severity,https://www.ncbi.nlm.nih.gov/pubmed/24581734
24582805,But do you think I’m cool? Developmental differences in striatal recruitment during direct and reflected social self-evaluations,https://www.ncbi.nlm.nih.gov/pubmed/24582805
24582821,Differential associations between impulsivity and risk-taking and brain activations underlying working memory in adolescents,https://www.ncbi.nlm.nih.gov/pubmed/24582821
24583040,The cognitive and neural time course of empathy and sympathy: An electrical neuroimaging study on self–other interaction,https://www.ncbi.nlm.nih.gov/pubmed/24583040
24583185,Glucose-induced inhibition of the appetitive brain response to visual food cues in polycystic ovary syndrome patients,https://www.ncbi.nlm.nih.gov/pubmed/24583185
24583223,Seeing Jesus in toast: Neural and behavioral correlates of face pareidolia,https://www.ncbi.nlm.nih.gov/pubmed/24583223
24583253,The neural basis of the bystander effect — The influence of group size on neural activity when witnessing an emergency,https://www.ncbi.nlm.nih.gov/pubmed/24583253
24583255,An Multivariate Distance-Based Analytic Framework for Connectome-Wide Association Studies,https://www.ncbi.nlm.nih.gov/pubmed/24583255
24586822,Altered Spontaneous Brain Activity in Primary Open Angle Glaucoma: A Resting-State Functional Magnetic Resonance Imaging Study,https://www.ncbi.nlm.nih.gov/pubmed/24586822
24587083,Logopenic and Nonfluent Variants of Primary Progressive Aphasia Are Differentiated by Acoustic Measures of Speech Production,https://www.ncbi.nlm.nih.gov/pubmed/24587083
24587104,A Functional Imaging Study of Self-Regulatory Capacities in Persons Who Stutter,https://www.ncbi.nlm.nih.gov/pubmed/24587104
24591602,Categorical encoding of color in the brain,https://www.ncbi.nlm.nih.gov/pubmed/24591602
24592218,Neural correlates of body and face perception following bilateral destruction of the primary visual cortices,https://www.ncbi.nlm.nih.gov/pubmed/24592218
24592229,Comparing neural substrates of emotional vs. non-emotional conflict modulation by global control context,https://www.ncbi.nlm.nih.gov/pubmed/24592229
24592230,The experience of mathematical beauty and its neural correlates,https://www.ncbi.nlm.nih.gov/pubmed/24592230
24594508,The Neural Basis of Maternal Bonding,https://www.ncbi.nlm.nih.gov/pubmed/24594508
24594855,Bilingual speech-in-noise: Neural bases of semantic context use in the native language,https://www.ncbi.nlm.nih.gov/pubmed/24594855
24595036,Structural Brain Alterations in Patients with Lumbar Disc Herniation: A Preliminary Study,https://www.ncbi.nlm.nih.gov/pubmed/24595036
24598437,Neural activity associated with enhanced facial attractiveness by cosmetics use,https://www.ncbi.nlm.nih.gov/pubmed/24598437
24598769,Changes in Low-Frequency Fluctuations in Patients with Antisocial Personality Disorder Revealed by Resting-State Functional MRI,https://www.ncbi.nlm.nih.gov/pubmed/24598769
24600366,The effect of age on neural processing of pleasant soft touch stimuli,https://www.ncbi.nlm.nih.gov/pubmed/24600366
24600372,Voxelwise meta-analysis of gray matter anomalies in progressive supranuclear palsy and Parkinson's disease using anatomic likelihood estimation,https://www.ncbi.nlm.nih.gov/pubmed/24600372
24600410,Reduced Intrinsic Connectivity of Amygdala in Adults with Major Depressive Disorder,https://www.ncbi.nlm.nih.gov/pubmed/24600410
24603022,Brain structure links trait creativity to openness to experience,https://www.ncbi.nlm.nih.gov/pubmed/24603022
24603024,Bad and worse: neural systems underlying reappraisal of high- and low-intensity negative emotions,https://www.ncbi.nlm.nih.gov/pubmed/24603024
24603951,Acupuncture Modulates Resting State Hippocampal Functional Connectivity in Alzheimer Disease,https://www.ncbi.nlm.nih.gov/pubmed/24603951
24605095,Psychopathic traits modulate brain responses to drug cues in incarcerated offenders,https://www.ncbi.nlm.nih.gov/pubmed/24605095
24606178,Differential Contribution of Bilateral Supplementary Motor Area to the Effective Connectivity Networks Induced by Task Conditions Using Dynamic Causal Modeling,https://www.ncbi.nlm.nih.gov/pubmed/24606178
24607732,Does degree of handedness in a group of right-handed individuals affect language comprehension?,https://www.ncbi.nlm.nih.gov/pubmed/24607732
24607883,Neural division of labor in reading is constrained by culture: A training study of reading Chinese characters,https://www.ncbi.nlm.nih.gov/pubmed/24607883
24608131,Brain Activity and Functional Coupling Changes Associated with Self-Reference Effect during Both Encoding and Retrieval,https://www.ncbi.nlm.nih.gov/pubmed/24608131
24608867,Overlapping Neural Systems Represent Cognitive Effort and Reward Anticipation,https://www.ncbi.nlm.nih.gov/pubmed/24608867
24611042,Diffusion imaging of cerebral white matter in persons who stutter: evidence for network-level anomalies,https://www.ncbi.nlm.nih.gov/pubmed/24611042
24611043,It's how you get there: walking down a virtual alley activates premotor and parietal areas,https://www.ncbi.nlm.nih.gov/pubmed/24611043
24612493,Supraspinal characterization of the thermal grill illusion with fMRI,https://www.ncbi.nlm.nih.gov/pubmed/24612493
24612926,Genetic variation in CACNA1C affects neural processing in major depression,https://www.ncbi.nlm.nih.gov/pubmed/24612926
24613704,Genetic interaction of PICALM and APOE is associated with brain atrophy and cognitive impairment in Alzheimer's disease,https://www.ncbi.nlm.nih.gov/pubmed/24613704
24613934,Altered Causal Connectivity of Resting State Brain Networks in Amnesic MCI,https://www.ncbi.nlm.nih.gov/pubmed/24613934
24614074,"The Sum of Its Parts—Effects of Gastric Distention, Nutrient Content and Sensory Stimulation on Brain Activation",https://www.ncbi.nlm.nih.gov/pubmed/24614074
24614597,Neural Representations of the Self and the Mother for Chinese Individuals,https://www.ncbi.nlm.nih.gov/pubmed/24614597
24615691,RT Distributional Analysis of Cognitive Control-Related Brain Activity in First Episode Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/24615691
24615858,The relationship between task-related and subsequent memory effects,https://www.ncbi.nlm.nih.gov/pubmed/24615858
24616004,Genetic modifiers of cognitive maintenance among older adults,https://www.ncbi.nlm.nih.gov/pubmed/24616004
24616488,From the Cover: Photic memory for executive brain responses,https://www.ncbi.nlm.nih.gov/pubmed/24616488
24616679,Using quantitative and analytic EEG methods in the understanding of connectivity in autism spectrum disorders: a theory of mixed over- and under-connectivity,https://www.ncbi.nlm.nih.gov/pubmed/24616679
24616681,Kinesthetic and vestibular information modulate alpha activity during spatial navigation: a mobile EEG study,https://www.ncbi.nlm.nih.gov/pubmed/24616681
24616684,Nondirective meditation activates default mode network and areas associated with memory retrieval and emotional processing,https://www.ncbi.nlm.nih.gov/pubmed/24616684
24616708,Differential Effects of Single-Dose Escitalopram on Cognitive and Affective Interference during Stroop Task,https://www.ncbi.nlm.nih.gov/pubmed/24616708
24617580,White Matter Damage Disorganizes Brain Functional Networks in Amnestic Mild Cognitive Impairment,https://www.ncbi.nlm.nih.gov/pubmed/24617580
24618674,Successful Contextual Integration of Loose Mental Associations As Evidenced by Emotional Conflict-Processing,https://www.ncbi.nlm.nih.gov/pubmed/24618674
24619004,Abnormal Neural Processing during Emotional Salience Attribution of Affective Asymmetry in Patients with Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/24619004
24619090,Water diffusion reveals networks that modulate multiregional morphological plasticity after repetitive brain stimulation,https://www.ncbi.nlm.nih.gov/pubmed/24619090
24621866,Brain Activity of Adolescents with High Functioning Autism in Response to Emotional Words and Facial Emoticons,https://www.ncbi.nlm.nih.gov/pubmed/24621866
24622213,Regional gray matter volume and anxiety-related traits interact to predict somatic complaints in a non-clinical sample,https://www.ncbi.nlm.nih.gov/pubmed/24622213
24622295,Persistent Infection by HSV-1 Is Associated With Changes in Functional Architecture of iPSC-Derived Neurons and Brain Activation Patterns Underlying Working Memory Performance,https://www.ncbi.nlm.nih.gov/pubmed/24622295
24623776,The Time Course of Task-Specific Memory Consolidation Effects in Resting State Networks,https://www.ncbi.nlm.nih.gov/pubmed/24623776
24624075,Stimulus familiarity modulates functional connectivity of the perirhinal cortex and anterior hippocampus during visual discrimination of faces and objects,https://www.ncbi.nlm.nih.gov/pubmed/24624075
24631396,The neural correlates of age effects on verbal-spatial binding in working memory,https://www.ncbi.nlm.nih.gov/pubmed/24631396
24631789,Functional and effective connectivity of stopping,https://www.ncbi.nlm.nih.gov/pubmed/24631789
24632378,Modelling psychiatric and cultural possession phenomena with suggestion and fMRI,https://www.ncbi.nlm.nih.gov/pubmed/24632378
24632466,Delineating the cortico-striatal-cerebellar network in implicit motor sequence learning,https://www.ncbi.nlm.nih.gov/pubmed/24632466
24632823,"Common Neural Substrates for Ordinal Representation in Short-Term Memory, Numerical and Alphabetical Cognition",https://www.ncbi.nlm.nih.gov/pubmed/24632823
24634644,Effective connectivity associated with auditory error detection in musicians with absolute pitch,https://www.ncbi.nlm.nih.gov/pubmed/24634644
24634661,"Play it again, Sam: brain correlates of emotional music recognition",https://www.ncbi.nlm.nih.gov/pubmed/24634661
24634831,Neuroprotective effects of testosterone treatment in men with multiple sclerosis,https://www.ncbi.nlm.nih.gov/pubmed/24634831
24636205,Neural bases of Theory of Mind in children with autism spectrum disorders and children with conduct problems and callous-unemotional traits,https://www.ncbi.nlm.nih.gov/pubmed/24636205
24636879,Dissecting hemisphere-specific contributions to visual spatial imagery using parametric brain mapping,https://www.ncbi.nlm.nih.gov/pubmed/24636879
24637718,A Novel Approach of Groupwise fMRI-Guided Tractography Allowing to Characterize the Clinical Evolution of Alzheimer's Disease,https://www.ncbi.nlm.nih.gov/pubmed/24637718
24637793,"Modulating Intrinsic Connectivity: Adjacent Subregions within Supplementary Motor Cortex, Dorsolateral Prefrontal Cortex, and Parietal Cortex Connect to Separate Functional Networks during Task and Also Connect during Rest",https://www.ncbi.nlm.nih.gov/pubmed/24637793
24639656,The Effects of Methylphenidate on Cognitive Control in Active Methamphetamine Dependence Using Functional Magnetic Resonance Imaging,https://www.ncbi.nlm.nih.gov/pubmed/24639656
24642273,Neural effects of mental fatigue caused by continuous attention load: A magnetoencephalography study,https://www.ncbi.nlm.nih.gov/pubmed/24642273
24642280,Developmental improvements in voluntary control of behavior: Effect of preparation in the fronto-parietal network?,https://www.ncbi.nlm.nih.gov/pubmed/24642280
24642285,Brain activity is related to individual differences in the number of items stored in auditory short-term memory for pitch: Evidence from magnetoencephalography,https://www.ncbi.nlm.nih.gov/pubmed/24642285
24642509,Altered intrinsic functional connectivity of the salience network in childhood absence epilepsy,https://www.ncbi.nlm.nih.gov/pubmed/24642509
24642753,Organizing Heterogeneous Samples Using Community Detection of GIMME-Derived Resting State Functional Networks,https://www.ncbi.nlm.nih.gov/pubmed/24642753
24643226,Neural Mechanisms of Time-Based Prospective Memory: Evidence for Transient Monitoring,https://www.ncbi.nlm.nih.gov/pubmed/24643226
24646887,Neural Activation Associated with the Cognitive Emotion Regulation of Sadness in Healthy Children,https://www.ncbi.nlm.nih.gov/pubmed/24646887
24647122,Uncovering the Neural Mechanisms Underlying Learning from Tests,https://www.ncbi.nlm.nih.gov/pubmed/24647122
24647353,Classification of Cirrhotic Patients with or without Minimal Hepatic Encephalopathy and Healthy Subjects Using Resting-State Attention-Related Network Analysis,https://www.ncbi.nlm.nih.gov/pubmed/24647353
24647934,Neural Correlates of Personal Space Intrusion,https://www.ncbi.nlm.nih.gov/pubmed/24647934
24647937,"The Good, the Bad, and the Just: Justice Sensitivity Predicts Neural Response during Moral Evaluation of Actions Performed by Others",https://www.ncbi.nlm.nih.gov/pubmed/24647937
24649878,Intra- and inter-hemispheric effective connectivity in the human somatosensory cortex during pressure stimulation,https://www.ncbi.nlm.nih.gov/pubmed/24649878
24650280,Neural Substrates of the Development of Cognitive Control in Children Ages 5–10 Years,https://www.ncbi.nlm.nih.gov/pubmed/24650280
24650451,The relationship between fasting serum glucose and cerebral glucose metabolism in late-life depression and normal aging,https://www.ncbi.nlm.nih.gov/pubmed/24650451
24650595,Functional selectivity in the human occipitotemporal cortex during natural vision: Evidence from combined intracranial EEG and eye-tracking,https://www.ncbi.nlm.nih.gov/pubmed/24650595
